customer_id,birth,price_first_item_purchased,gender,revenue
eb1b8f9450,10/18/1982,78.0,F,266
1dd6f50dd1,3/27/1991,22.0,F,221
50edb6ce67,8/23/1973,57.0,F,224
d0169196b7,12/30/1899,57.0,M,111
477f363a12,5/17/1979,10.0,M,132
4cb1d8248c,10/3/1976,22.0,F,180
86ea851b60,4/9/1971,22.0,F,59
a502cbe1db,2/21/1974,28.0,F,80
6968e595c9,6/27/1955,10.0,F,273
7b64ae3d31,2/13/1987,57.0,F,96
3f058b8c3d,2/25/1988,42.0,F,214
f0963e715e,4/28/1988,10.0,M,76
f4cdd3f610,12/16/1991,44.0,M,69
9b59c4ddf7,3/23/1979,42.0,M,166
143d72e1fc,10/14/1985,15.5,F,225
ead185a6db,5/23/1959,22.0,F,166
2cd2f0e04b,1/24/1969,57.0,F,152
2b4f4c8ae1,11/1/1979,57.0,F,197
7828fe1fc3,9/24/1982,44.0,M,176
da02b9e544,12/30/1899,15.5,F,148
0e61e67760,2/27/1985,44.0,F,273
5ccbaf2b4b,8/7/1982,22.0,F,174
9949526a91,12/30/1899,10.0,F,119
5d002cc02a,3/19/1960,44.0,F,211
22c3ed076d,10/15/1991,44.0,F,63
252f35a1c0,8/2/1984,44.0,M,233
382ee812ee,5/14/1986,57.0,F,335
173f7d7983,6/15/1984,57.0,M,268
7c96a255f9,5/5/1981,42.0,F,222
ca5fa9b039,2/9/1986,117.0,F,183
d0dd552eb4,6/24/1986,78.0,M,233
f965f678e8,10/17/1993,44.0,F,92
62a52c410f,7/24/1971,22.0,F,151
caefecbfd9,11/11/1979,42.0,F,144
65dae127eb,3/27/1977,22.0,F,47
b72ce09788,9/25/1977,57.0,F,195
a58d6b69ea,10/17/1971,28.0,F,82
72d39621c0,8/15/1980,42.0,F,199
0e5c0d9eae,1/4/1954,15.5,F,279
305e0f5593,8/1/1964,22.0,F,225
c645259180,5/21/1974,57.0,F,245
1cfed8fbd0,12/20/1976,42.0,F,174
7d42f88614,12/16/1963,10.0,F,219
07242580cf,12/15/1992,57.0,M,209
ccf6311b59,12/30/1899,15.5,M,60
9bc86b66a8,7/10/1980,78.0,M,140
4597097fa2,12/30/1899,44.0,F,191
bf7675995a,12/30/1899,28.0,F,166
199a99adf0,9/30/1982,22.0,F,136
69ef6721e8,3/16/1975,15.5,F,159
7158971f2b,11/3/1988,15.5,M,169
1a60b00f94,12/30/1899,44.0,F,86
1c83a4930d,12/28/1984,102.0,M,189
aefb458f89,6/21/1992,117.0,M,228
6ee74aa9b7,12/30/1899,102.0,F,284
0c321e120e,8/24/1976,57.0,M,103
aaf8b406c1,5/18/1989,78.0,F,146
1aeac4823a,7/27/1983,22.0,F,120
e79c59b5bc,6/11/1984,44.0,M,101
7a658906f1,2/5/1985,22.0,F,171
31430fa5fa,12/30/1899,42.0,F,89
fa2116a46d,6/17/1969,44.0,M,91
5c65ae892e,9/19/1973,57.0,F,192
4d9f5292bf,10/10/1960,57.0,F,235
f75cc39c91,5/12/1985,22.0,M,135
b2e549a267,3/29/1971,22.0,F,76
c25672a075,3/1/1980,28.0,M,153
4b51187214,9/27/1987,22.0,M,150
18ac11354b,6/26/1985,10.0,F,178
b93bd5fe64,2/17/1946,44.0,F,258
30de69c3f3,12/30/1899,28.0,F,167
224650e2db,8/16/1957,10.0,F,97
9f08fff2c1,1/3/1984,44.0,F,196
fc4b0e1769,12/30/1899,44.0,F,148
bbf3f3faf0,8/28/1952,22.0,F,194
585d948b04,2/1/1987,22.0,F,218
a4db329130,6/25/1947,22.0,F,265
e5c9d96fd4,12/30/1899,15.5,M,131
dbbfdfedad,12/30/1899,42.0,F,90
96522d70eb,6/22/1984,15.5,F,169
c7eb1c35ad,12/30/1899,10.0,F,130
0e92488941,11/11/1986,15.5,F,76
0fca4d34af,12/30/1899,22.0,F,129
753d9d4667,8/21/1985,42.0,M,203
b1924decb1,12/30/1899,102.0,F,288
5ad07511a7,12/30/1899,15.5,F,125
97c2f48cb2,7/13/1983,102.0,F,349
edac65ce16,2/1/1959,15.5,F,189
4f7e4f263c,5/5/1984,15.5,M,173
48adc50739,9/9/1984,15.5,F,159
40b5a2eeae,5/26/1980,57.0,F,240
1c8b531ccf,2/8/1977,22.0,F,150
9f2ef1a763,12/30/1899,57.0,M,191
0053c3c5d1,5/10/1979,57.0,F,251
8f391d5330,7/11/1976,15.5,M,65
69b618c727,6/2/1981,42.0,F,98
27d20555b5,10/23/1984,10.0,M,153
f52d494ce4,12/20/1993,22.0,M,43
c106f7dce1,10/27/1985,44.0,F,273
4dbb90640b,10/15/1984,78.0,F,245
13bb88cb44,6/16/1989,15.5,F,145
cf1982859e,8/30/1985,57.0,F,308
08de700479,12/30/1899,42.0,M,176
40dd014b7f,4/3/1971,28.0,M,180
19e773a2f7,11/11/1975,42.0,M,163
8ceaada7cc,7/1/1990,15.5,F,54
392940b3cd,4/7/1968,44.0,F,246
9163176f3b,8/20/1993,15.5,F,123
7daa65cc72,10/8/1971,57.0,F,201
5fb2c4e9f4,10/9/1953,57.0,F,222
37313ed013,10/14/1988,44.0,F,197
e32b285a59,3/27/1963,22.0,M,90
9092f1a63d,11/22/1977,44.0,M,163
6ec5625e30,12/30/1899,44.0,F,78
97435fd94f,5/3/1957,57.0,M,224
35558ada97,7/17/1970,15.5,F,63
e3954d26ed,8/17/1991,102.0,F,179
7333d519ad,7/26/1994,28.0,M,52
4f006881a8,5/24/1963,22.0,F,243
ea7b0f3ba6,1/28/1977,44.0,F,179
bfb7635f5f,1/2/1973,44.0,F,157
446617ba6e,11/18/1988,28.0,F,56
a92199ef1b,5/22/1976,22.0,M,82
043eaa64de,7/10/1989,15.5,M,109
0ffc68f772,12/30/1899,15.5,M,147
61663a9e2d,3/19/1951,10.0,F,131
67bb9c01d4,10/9/1979,44.0,F,220
d75ec5cbd4,12/28/1987,15.5,M,192
2e4158ec52,5/27/1994,102.0,F,268
94c143b833,6/3/1993,22.0,F,133
d032d70ce1,11/3/1989,42.0,F,106
d2bd222b18,10/20/1951,44.0,F,278
65a2fd4e2f,4/30/1988,15.5,F,133
4305b22feb,2/10/1978,22.0,M,123
b54273e4c7,12/11/1963,22.0,M,161
ffbad5300a,11/4/1986,102.0,M,176
76eecbe13a,1/19/1985,15.5,F,78
de67664ab3,10/8/1989,78.0,M,213
287d7d09cb,5/19/1971,15.5,F,72
39afdd2883,1/20/1977,57.0,F,194
ac4c88df59,4/18/1978,42.0,F,150
53a7112c3c,10/15/1983,22.0,F,216
4020f6e051,12/30/1899,15.5,F,135
6b1f4fc912,6/14/1992,42.0,M,158
e94ed0d466,6/7/1961,117.0,M,289
1848d1c699,10/23/1959,22.0,F,235
beaccf507c,12/25/1967,15.5,F,145
775696098a,9/7/1972,57.0,F,175
d1f1bd65a4,7/13/1980,117.0,F,248
b187a070d6,5/28/1959,44.0,F,271
a3db31abcc,12/30/1899,15.5,F,65
2d668f1134,12/4/1944,10.0,F,243
53ba8345e8,5/29/1969,15.5,F,49
84df4cfb15,9/17/1977,42.0,F,171
6c2073ffeb,12/30/1899,15.5,F,153
b1f08db4d7,9/12/1978,57.0,F,245
308a14728b,7/13/1977,15.5,M,113
4316525219,4/16/1970,78.0,F,211
ea0774b067,1/21/1953,15.5,F,69
8f903a0121,1/27/1967,10.0,F,68
2897ff0ec0,11/12/1979,22.0,M,81
c897b708b1,3/27/1985,44.0,M,219
abbcd6ba89,12/30/1899,10.0,F,153
f94479ac4f,2/2/1984,44.0,F,173
491ef8643b,3/11/1975,15.5,F,172
e4ed767dc6,3/24/1978,44.0,F,134
175e19d69c,10/4/1952,57.0,F,139
b4f22aeec0,7/27/1970,22.0,M,127
7693e2d906,5/25/1988,44.0,F,204
19782952e4,12/17/1991,15.5,M,188
d602babdea,5/18/1961,44.0,M,243
952dfea642,4/20/1983,57.0,F,177
d360cc5a46,11/1/1987,28.0,F,143
1bcdb8b2c4,12/30/1899,28.0,F,171
eb90a3bf92,8/29/1984,78.0,F,289
ec131a57b3,12/30/1899,22.0,F,71
256d732f39,1/17/1978,42.0,F,106
fc50d2d491,7/10/1963,28.0,F,75
289c6a0365,7/2/1945,22.0,F,211
19baf70071,12/30/1899,10.0,F,130
d05086311b,12/30/1899,44.0,F,95
6e545b8dcf,5/31/1985,44.0,F,157
e6b91123f0,6/10/1979,42.0,F,204
ce689ecad3,5/26/1994,44.0,F,204
dd3878114b,11/10/1966,22.0,F,226
dd3878114b,11/10/1966,42.0,F,157
215c7b62fc,5/25/1981,15.5,M,148
d55681c9dd,5/17/1959,117.0,F,390
764f206689,10/10/1966,15.5,M,129
cb9126a0e8,3/23/1993,57.0,M,207
5ea13e6646,4/3/1951,44.0,F,261
f29bc0085f,3/4/1985,22.0,F,155
a7f1b2de16,11/29/1964,102.0,F,250
2cb6567314,8/19/1993,15.5,M,65
1797af44fe,7/9/1979,44.0,F,199
9c971c5c89,4/24/1982,44.0,M,92
f2a09ad22b,3/13/1985,44.0,M,228
59d17a9edf,1/28/1986,28.0,M,77
2f93e16fd7,12/30/1899,28.0,M,131
95ccf51aaa,3/17/1970,15.5,F,142
902458ff21,3/23/1989,78.0,M,190
2b7bc97a89,2/21/1987,44.0,F,111
5a9de3694b,1/6/1973,102.0,F,160
9c2b50b44d,12/30/1899,44.0,F,164
7461704e84,7/22/1993,15.5,M,137
6b745aa803,2/8/1972,28.0,M,177
c0e0285cc8,10/26/1985,22.0,F,84
a95ea8183b,9/16/1980,10.0,F,173
f9c7360df8,12/30/1899,42.0,M,86
2a0560094f,9/27/1975,22.0,F,147
2ad8fd4bfb,9/7/1965,15.5,M,71
982a1c82a3,11/11/1975,44.0,F,202
fe550ad7dd,11/13/1992,22.0,F,203
be4b773e36,4/2/1959,57.0,F,334
0b36951bd1,12/30/1899,22.0,F,143
a3811a23d0,4/9/1990,44.0,F,198
c5fd555db0,4/21/1973,102.0,M,213
7267880837,11/18/1980,22.0,M,146
98a2e1b28a,10/8/1987,44.0,F,91
33be180452,4/15/1979,42.0,F,160
946d528494,9/29/1982,117.0,F,262
15639bcbe1,7/28/1962,15.5,F,223
ebb8a51f29,6/12/1987,117.0,M,327
61ed8a6162,1/26/1962,10.0,F,108
db02895156,4/27/1947,102.0,F,519
98a5abb2e0,4/21/1973,42.0,F,209
627083a30f,9/15/1993,102.0,M,136
a8db0e31e8,1/3/1993,44.0,F,103
f36f244d77,2/11/1968,44.0,M,218
75e87b6136,3/6/1971,102.0,F,331
d9b49f51fa,3/28/1979,57.0,M,166
c67faa3858,5/22/1975,15.5,M,90
f21fafecc4,7/27/1952,15.5,F,246
1f61df0bee,3/21/1942,102.0,F,235
c2b932a4e6,12/30/1899,78.0,F,186
5892ed4df9,8/26/1981,44.0,F,231
fe9c9f7452,2/25/1954,22.0,M,235
6b6ab7491f,8/18/1982,102.0,M,306
01d1bef72b,1/5/1993,42.0,F,176
1bd2b56b42,3/29/1963,22.0,F,199
16fb4943eb,3/26/1980,28.0,F,160
c87e217750,2/9/1981,42.0,F,133
fff24dd2b8,12/27/1989,10.0,M,148
567d5939f4,12/30/1899,10.0,M,142
d23508cf29,2/6/1976,44.0,F,170
3e5a96e4c2,12/30/1899,57.0,M,159
564bddefb2,6/21/1960,15.5,F,261
2a147a89dc,2/22/1959,22.0,F,226
219f81cc6c,3/9/1953,44.0,M,270
445a11e5d8,4/20/1971,15.5,F,186
14da8e1830,7/10/1969,22.0,F,205
4153d674e4,8/26/1991,22.0,F,164
637960f303,6/20/1984,28.0,F,161
0ea030b0cc,6/1/1941,44.0,F,226
0ea030b0cc,6/1/1941,28.0,F,87
7dda30cda1,12/30/1899,22.0,F,151
a6a8f68786,3/23/1963,44.0,F,107
5e0f17bb1a,4/13/1990,42.0,F,169
97b72e8913,7/2/1947,15.5,F,68
97b72e8913,7/2/1947,42.0,M,162
4e6625cc26,11/5/1979,44.0,F,188
4c051796f1,12/30/1899,42.0,F,159
3b485dbe0d,12/30/1899,44.0,F,166
fd67859d09,1/8/1960,44.0,M,206
13ec9ff3b0,11/8/1987,57.0,F,131
5b603b161e,12/30/1982,102.0,F,273
9085b989ab,12/30/1899,15.5,F,133
470c438a85,12/1/1988,15.5,M,81
ce0e23e484,10/8/1973,42.0,M,139
c5756ce853,11/14/1941,28.0,F,191
a932cd1716,12/15/1962,22.0,M,139
7cfb91e65e,7/1/1978,10.0,F,138
716bb49f02,6/7/1987,102.0,F,394
d3316e46bb,5/6/1983,22.0,F,218
2cd7f523d6,1/13/1978,15.5,F,135
8be0442858,3/10/1968,78.0,M,226
98581cee67,3/7/1967,22.0,F,158
98b9f410eb,12/30/1899,42.0,F,108
0b3f2d0b24,10/17/1965,28.0,F,84
adc8186204,10/3/1985,42.0,F,177
5e4d124e3c,12/30/1899,42.0,F,173
2abcb3bf52,1/3/1981,57.0,F,113
17a7bf0222,12/30/1899,44.0,F,193
3ff955056b,7/26/1982,44.0,F,186
3717d388d8,8/24/1946,22.0,F,225
27abca992b,12/30/1899,15.5,F,136
b837d2730d,8/5/1991,57.0,F,162
e782c6a2b6,7/3/1982,44.0,M,190
58450d49f1,9/10/1984,22.0,M,155
57991919ba,9/9/1986,117.0,F,279
f353c785b4,2/25/1988,102.0,M,293
5e9cc7f64d,12/30/1899,102.0,M,230
cde4440b8f,12/21/1979,44.0,F,215
19a2ca3dac,6/21/1953,102.0,F,541
607e77f846,10/11/1991,102.0,F,229
0d0eefe487,6/25/1969,22.0,F,157
616fb1ee34,5/11/1970,42.0,M,202
06d522a52f,9/2/1984,15.5,F,74
a5b8d3d857,10/29/1974,15.5,F,176
7efc46d86e,2/4/1949,15.5,M,75
662cc915be,8/20/1992,15.5,F,101
01a803fd74,5/8/1946,117.0,F,384
d7f5db9e0d,5/23/1988,28.0,M,180
42d56207be,6/3/1973,22.0,M,143
6225be8081,8/31/1993,44.0,M,96
4d77871585,12/9/1944,10.0,F,247
e9d50fb4cc,6/18/1989,15.5,M,72
4f828af4ac,2/17/1954,22.0,F,221
61ca7153dd,5/4/1982,42.0,M,202
15a3e078ff,12/30/1899,57.0,M,158
bf40e8fee7,11/30/1965,44.0,F,209
b9a989720f,6/23/1974,117.0,M,168
ff5ff07be3,1/26/1994,15.5,M,155
9b31896140,12/30/1899,15.5,F,132
ce9873d43e,7/13/1988,15.5,F,73
991fc0408c,12/30/1899,22.0,F,165
9918940847,1/18/1955,15.5,F,183
91d36aee11,5/31/1991,28.0,M,181
1d9f129efc,8/22/1983,44.0,F,105
ffcf42f710,12/7/1946,15.5,F,98
88bfca4cfe,3/23/1977,22.0,F,158
8d451c7550,1/13/1984,42.0,M,174
0729eeb57b,5/17/1976,28.0,F,75
22d46cfa06,4/15/1974,57.0,F,147
36ece6a95a,9/17/1969,28.0,F,164
c0d9853074,3/25/1973,44.0,F,168
679547dc3b,10/23/1967,28.0,F,193
679547dc3b,10/23/1967,42.0,M,97
679547dc3b,10/23/1967,42.0,M,212
8da4faf3a8,9/2/1974,15.5,F,89
0ab59d9d0c,8/9/1979,42.0,M,106
d16e1dc0e1,7/19/1986,22.0,F,230
9efbcddcbf,12/25/1987,44.0,F,287
4c256168b9,10/15/1993,22.0,M,94
5fdba65094,12/30/1899,44.0,M,92
d10add36dd,9/18/1957,44.0,M,106
0f5acf2cc2,11/13/1979,57.0,M,212
ee0ec538e6,12/30/1899,102.0,F,264
f74c3abe28,12/13/1974,102.0,M,240
fd78421f0d,3/31/1990,28.0,M,187
d4c6437fe9,1/1/1968,57.0,F,220
cc7639b069,10/9/1986,28.0,F,178
cbb92a6793,2/6/1992,57.0,F,218
45b4379970,1/31/1981,42.0,F,199
7f26ef1a07,2/22/1972,22.0,F,150
d3cbf5cace,3/5/1962,57.0,F,153
d90110f414,10/14/1981,42.0,F,216
bc2e4c8a76,10/25/1984,10.0,M,59
efd8bd2d0f,1/13/1936,28.0,F,185
43cbd9fd37,2/13/1984,28.0,F,174
3b2acabf1b,9/30/1958,44.0,M,137
d1f90be449,4/1/1990,42.0,F,263
2dc633c8af,12/19/1970,15.5,F,163
06fc0b94b8,8/20/1982,102.0,F,274
06fc0b94b8,8/20/1982,44.0,F,245
fe4fda11c7,7/9/1981,10.0,M,33
7ca803ee54,8/19/1983,44.0,F,127
413bcfa578,2/4/1969,22.0,M,155
7be99d4e51,12/30/1899,15.5,F,135
dc8af985f0,7/8/1951,28.0,F,230
0d761f1789,10/17/1953,117.0,F,348
660a5547d2,3/4/1987,44.0,F,284
a6c2a0c572,2/12/1988,44.0,F,226
d8638d7518,8/30/1975,22.0,M,122
5173ea3554,3/10/1971,22.0,F,193
1faebb91bd,7/22/1989,15.5,M,200
98e044d837,3/4/1976,22.0,F,180
e1704b91fd,10/11/1963,15.5,F,236
e7bdd121db,9/29/1988,42.0,M,203
7fa9151d2c,4/17/1984,44.0,M,172
fd274524a6,10/28/1983,57.0,F,218
37fffcf9fb,8/15/1981,28.0,M,151
8f4561e96b,8/15/1980,28.0,M,143
b8da31599b,4/2/1989,15.5,M,203
9a2ba9570c,11/24/1981,15.5,M,154
e9190bcf49,1/1/1975,15.5,F,173
b0cd897e0c,7/26/1985,44.0,M,192
1c8db11205,11/24/1982,44.0,M,218
9fa49467c9,10/2/1988,22.0,M,198
dfabe8ae77,3/8/1976,28.0,F,161
d7f3f68153,2/6/1986,102.0,F,240
2df2766c7b,8/10/1980,22.0,F,63
45ba49af32,11/26/1978,44.0,M,125
1d7a57db10,11/19/1976,22.0,M,113
ee54194e5c,12/20/1983,57.0,M,258
114e6cf4b0,12/30/1899,44.0,M,178
f13b21310c,3/30/1978,44.0,F,215
07c5e48aec,12/30/1899,42.0,F,92
0b714e6b77,4/28/1959,57.0,M,123
79974c9585,8/1/1973,44.0,F,132
58498e3730,12/30/1899,22.0,F,132
ce5dc64b02,12/30/1899,22.0,M,90
57799c90e0,4/19/1966,57.0,M,112
5e4f418a6f,8/28/1990,22.0,F,207
db3eac8eeb,1/4/1961,22.0,F,128
f895df7087,12/3/1983,44.0,M,91
11e6c07686,4/20/1985,42.0,M,99
adfcd90d73,3/26/1960,22.0,F,64
285434ceed,12/30/1899,15.5,M,129
e64673cc3a,5/9/1961,44.0,F,112
b5cfccb031,4/25/1966,15.5,M,69
0cd7710bfd,1/5/1982,117.0,F,261
9e2b22092c,11/26/1978,10.0,F,133
ebce9cdc63,4/11/1986,57.0,M,119
f22d95805b,7/5/1983,22.0,F,168
6ebebb66b3,2/16/1954,28.0,F,175
0022a1402b,3/20/1990,22.0,F,70
4212137162,12/30/1899,78.0,F,102
c4b4908508,12/30/1977,10.0,F,122
385c114405,6/12/1989,10.0,F,169
4e4cf16aa0,6/21/1974,117.0,F,253
9ca74ec231,12/30/1899,78.0,M,141
201c363af8,10/22/1969,44.0,M,97
146da5b07f,9/21/1968,117.0,M,291
cf68460115,5/19/1991,44.0,F,96
c1c1e74e5e,8/7/1986,28.0,F,184
242e4998e3,9/3/1982,15.5,F,71
6f282e1989,6/11/1985,15.5,F,130
22493aaa8e,12/30/1899,42.0,F,182
0c468f354b,8/15/1971,44.0,M,153
d2324800ef,3/14/1977,42.0,F,206
4b40fc7010,6/15/1992,102.0,F,155
0ba17872ff,12/30/1899,44.0,F,180
457098c1e2,11/19/1982,117.0,M,254
064db77737,4/16/1989,117.0,F,360
58fc7feb66,11/15/1993,102.0,F,236
33483b1eaa,3/31/1984,42.0,M,98
045b762cef,1/31/1979,28.0,F,135
4dfaa5fde6,8/15/1986,44.0,F,286
5e3799c25b,12/30/1899,28.0,M,160
7ddc0971db,2/8/1973,44.0,M,168
ce69ee7399,1/1/1970,22.0,F,142
0b11e6f7de,7/7/1983,22.0,F,162
0ba838787d,7/30/1946,22.0,F,89
d9cbb4596f,12/24/1978,22.0,M,168
d9cbb4596f,12/24/1978,15.5,M,124
b1c6384e2d,5/22/1984,28.0,F,224
b1c6384e2d,5/22/1984,44.0,F,121
b6a2415943,10/23/1990,44.0,F,273
f78097c0ba,3/14/1991,42.0,F,186
b64bd4b2d0,11/10/1980,44.0,F,151
5017534729,11/26/1987,15.5,M,182
fafd78ad68,4/5/1986,10.0,F,73
47a9378d5c,4/7/1987,10.0,F,171
42a3d8bcba,2/14/1956,22.0,F,276
83502ab0b4,8/8/1988,44.0,M,117
83616071d2,12/30/1899,22.0,F,141
1df92f2733,9/28/1982,28.0,F,108
44ed8acd59,12/16/1983,117.0,M,279
665a10ef67,1/20/1992,10.0,M,65
fc66aaf24a,4/12/1949,117.0,F,332
93a434c8da,12/30/1899,22.0,F,60
c0b4ac8df0,2/26/1968,42.0,F,227
c8e312476e,10/26/1959,15.5,F,170
f326025f13,1/22/1938,42.0,M,202
dd3878114b,11/10/1966,44.0,F,118
f20e3a5c13,1/1/1960,22.0,F,226
98a209cb9c,12/2/1976,22.0,F,57
135f8b53f6,8/6/1989,57.0,F,276
92bf71f356,12/30/1899,10.0,F,108
17c8e12f89,7/3/1985,10.0,F,222
591003f7ce,4/4/1998,22.0,F,130
fc04bf9f83,1/22/1987,28.0,F,77
22fb74fc71,6/14/1989,15.5,F,167
1940de6fa3,12/30/1899,44.0,F,177
daafc92dd6,12/30/1899,117.0,F,265
7dbb5eb4ec,5/10/1941,102.0,M,385
8c8159092f,4/19/1984,28.0,F,78
af6bf63683,6/15/1987,15.5,M,152
c4d4b5c586,1/27/1986,15.5,F,223
e309bb9d02,2/21/1972,28.0,F,73
b5f6604148,4/24/1991,22.0,F,178
129885041d,6/2/1981,102.0,F,273
645cb24eb4,6/26/1990,57.0,F,231
a0532e943e,2/19/1952,28.0,F,175
244076fdf2,6/15/1975,22.0,F,178
7d56bb51e5,10/4/1956,22.0,F,229
badf159217,6/25/1990,44.0,F,255
d23136116d,1/18/1983,44.0,F,231
d23136116d,1/18/1983,57.0,F,284
d23136116d,1/18/1983,102.0,M,262
4bae71a1b1,6/15/1981,102.0,F,311
d9d33b5967,12/6/1994,22.0,M,158
9ed6c1ac78,10/18/1966,28.0,M,141
3198c575fa,12/30/1899,102.0,F,150
8697113202,2/10/1979,22.0,F,152
e337ed2c8d,2/21/1993,10.0,M,116
218013bf23,12/16/1953,44.0,M,198
e0ea615ecb,11/25/1974,57.0,F,189
a6c94f2a37,6/30/1972,117.0,F,260
9fded7fd20,8/19/1968,15.5,M,132
294a4070d6,3/29/1984,44.0,F,268
e011bf73dd,5/2/1972,44.0,M,153
64e872de6a,9/18/1964,57.0,F,323
372ff4d713,9/26/1973,10.0,F,83
3d0d7caaf7,2/23/1970,10.0,F,130
c6041a3d17,12/30/1899,44.0,F,180
c6041a3d17,12/30/1899,42.0,F,163
4451a96275,7/15/1991,78.0,M,251
6a07bac3d5,5/12/1953,44.0,M,191
812de52e48,3/29/1984,102.0,F,183
ac554eb9a4,2/11/1986,42.0,F,198
7139bc5345,6/8/1981,28.0,M,184
2f7c85b401,8/27/1993,44.0,F,201
ec2e7178d1,8/13/1961,57.0,F,290
6e8a3fed64,12/30/1899,42.0,F,125
dc8d44dac6,9/4/1961,44.0,F,301
4de7a1ad98,1/21/1980,22.0,F,150
44a614d3ef,3/3/1973,15.5,M,160
54b4885161,11/19/1985,15.5,M,160
d4d5d64e0d,5/16/1948,10.0,F,257
3b700caf91,7/15/1946,22.0,M,222
2d55852982,1/24/1980,102.0,F,232
bc85b0e0fe,6/2/1986,10.0,F,185
543a79498b,2/1/1990,44.0,F,267
f9b671aa3a,9/22/1988,57.0,F,255
c6eb808e7a,12/27/1971,22.0,F,152
6dc0708167,6/1/1987,15.5,F,185
709938c853,5/5/1987,15.5,M,130
e9878613b7,12/30/1899,15.5,M,147
4e805cbdd6,8/9/1982,57.0,F,252
2df19f279e,11/6/1994,15.5,F,142
6925d6213e,6/8/1982,44.0,F,98
11670e878b,8/2/1954,15.5,M,76
f506a07d14,5/21/1985,22.0,F,83
11444636b5,2/4/1956,22.0,F,180
a0c4a527db,9/1/1950,22.0,F,282
e73e486b21,6/15/1965,28.0,M,157
ba017de710,11/16/1981,117.0,F,253
57fae96e85,12/30/1899,10.0,F,64
43200f3432,9/20/1981,22.0,F,85
97e11a54e8,4/26/1986,44.0,M,202
3d83d30c90,4/13/1986,22.0,F,195
d459bc361d,2/10/1989,42.0,F,188
ae32494679,6/17/1988,22.0,M,212
745c75e917,11/12/1957,28.0,M,240
7637294c93,3/2/1969,44.0,M,179
89e2dc1817,9/18/1990,42.0,F,105
dc2dfdc3d6,10/27/1963,57.0,F,299
f9b797498d,9/27/1964,117.0,M,306
4319acf44f,5/17/1980,15.5,M,131
77866c9f5b,10/23/1980,42.0,F,218
782aa4b153,9/2/1982,44.0,F,217
c39982d543,4/4/1985,15.5,M,200
901aa06d4e,11/28/1961,22.0,M,209
9e77dbe5bd,10/18/1973,42.0,M,92
59e7e791d9,8/6/1981,42.0,M,185
8cbb76a23c,12/30/1899,28.0,F,171
f0d8627aaa,6/8/1979,28.0,F,192
516cc91b8e,11/18/1956,102.0,F,424
2d433af247,7/27/1971,44.0,F,135
ed5d277a23,4/3/1980,10.0,M,161
6b628063d4,9/2/1958,15.5,F,202
9a81ec02c3,3/7/1990,10.0,F,144
acbe9e29a8,11/6/1994,22.0,M,152
d3264c1ec1,11/23/1971,57.0,M,181
0d2e0124a5,3/12/1955,44.0,F,327
0e5854b8fa,9/19/1944,42.0,F,269
a7f091d8be,12/30/1899,15.5,F,61
a7f091d8be,12/30/1899,102.0,F,238
a2e95f4f37,6/6/1976,15.5,F,174
63d3151aa5,1/3/1965,44.0,F,108
f7a25e3b9c,10/31/1982,78.0,F,207
9327e4ab32,7/7/1972,15.5,M,120
ca0fe68d17,1/5/1980,44.0,M,204
6ed0c7f92b,11/13/1969,78.0,F,211
4252918b9d,10/28/1984,44.0,F,200
b4c3369015,6/24/1978,42.0,F,118
1c0b7e2cb1,9/6/1964,44.0,F,182
d32834f83f,5/19/1990,44.0,F,95
a7b8f14d02,3/14/1965,22.0,F,167
aa67bcc206,1/10/1982,44.0,F,243
58dbc4a3bc,12/30/1899,28.0,F,171
546f62e919,11/4/1972,28.0,F,157
1a7ba42476,5/12/1969,15.5,F,169
8a3383d96f,9/5/1974,10.0,F,149
d09e98d677,6/16/1987,15.5,M,106
644285b43c,12/28/1958,102.0,M,284
644285b43c,12/28/1958,44.0,F,116
644285b43c,12/28/1958,44.0,M,209
256ac30ec1,10/2/1974,44.0,F,103
05996d1beb,6/4/1979,28.0,F,158
39e226cc74,3/17/1972,57.0,F,126
7272c52a0c,2/22/1977,15.5,M,134
01a6a4715f,11/26/1986,22.0,M,132
96a2813359,7/18/1956,15.5,F,162
a115d23ce6,3/30/1997,15.5,F,137
6978497e5f,8/11/1993,22.0,F,142
07e305a7ec,1/31/1983,57.0,M,164
e04c8c0a0a,11/22/1959,57.0,F,332
79f419cab7,12/5/1983,15.5,F,210
89b04226e9,1/13/1982,28.0,M,193
63a2a3ab64,9/24/1988,44.0,F,198
ccdd8adc2c,12/30/1899,57.0,F,195
285bb01377,1/11/1984,28.0,F,84
8a0d495f25,1/14/1958,42.0,F,66
ae9000ef2b,12/30/1899,44.0,F,175
39234f2976,10/8/1986,44.0,F,224
2cbccaf3f1,7/15/1976,15.5,F,134
597b1cd348,12/30/1899,10.0,F,81
e05cf39f33,1/19/1980,117.0,M,273
f2c65ce8b1,2/22/1983,22.0,F,221
8937220987,9/11/1989,102.0,F,207
9878005b65,2/26/1981,42.0,M,90
5ccb60d963,2/17/1977,44.0,F,186
676bc29aaf,12/30/1899,102.0,F,230
7f39a03858,7/10/1988,22.0,F,199
a5dce85a67,9/2/1973,57.0,M,110
5cf66615ad,12/30/1899,15.5,F,135
3b6a0497d4,8/13/1964,10.0,F,72
87f794127e,9/28/1959,22.0,M,230
d47b20fb1a,9/22/1976,78.0,F,184
4ad3069862,11/19/1988,15.5,F,220
