customer_id,ip,pages_visited,campain
0d77248fc3,198.15.143.142,6.0,False
7ed4f50d2f,162.92.141.140,2.0,False
190fef62e1,167.42.161.241,10.0,False
5432ab904c,183.106.180.66,11.0,False
694d0d34f4,54.178.75.2,10.0,False
ac2de23bc9,121.219.64.168,5.0,False
ac2de23bc9,150.216.47.137,9.0,False
e61f9feb81,193.66.118.184,5.0,False
45dccc1ac7,139.245.182.252,5.0,True
630fcc9fd1,90.70.162.127,6.0,False
d62fb8f978,108.228.218.123,5.0,False
15207bdd59,75.40.27.226,9.0,False
ee5f2f835c,73.15.22.127,2.0,False
b2079863b4,118.33.104.238,6.0,False
febd08fb57,77.124.14.183,8.0,False
f74a0e6ab5,182.72.232.161,10.0,False
d77cc29752,96.26.181.62,2.0,False
a518eb6b7e,138.145.16.52,7.0,False
5b081ca96e,90.252.184.40,7.0,False
d07b488e0c,94.230.239.30,5.0,False
b8ddaafb7b,161.252.179.129,5.0,True
43c57b3790,84.78.235.67,8.0,False
887b6d6039,97.248.111.192,9.0,False
d9b05b4b62,176.156.12.210,6.0,True
489d7d90e6,162.102.104.49,4.0,False
60f0b630a5,92.11.158.187,12.0,False
7d78a64168,76.155.194.137,5.0,False
97ff03c634,99.107.76.145,3.0,True
e293a81558,63.110.166.65,9.0,True
65eef52db8,48.107.248.215,9.0,True
1344ff638e,184.48.20.43,7.0,False
1b39c9994d,160.95.254.118,5.0,False
44a62d5fab,128.175.179.92,5.0,True
444a287d02,119.199.177.20,10.0,False
6995a17e34,136.95.1.86,3.0,False
c3be174671,189.5.101.80,7.0,False
efdee5f70e,85.180.9.116,6.0,False
f85b947f81,170.50.107.136,6.0,False
6065bb2fc7,193.168.190.23,7.0,False
ac1fc361d8,81.81.180.63,4.0,False
4454c95ca2,117.84.174.114,1.0,False
1ac85ba603,197.166.37.242,6.0,False
27629be282,64.135.166.57,3.0,True
8efc39e40f,138.138.206.120,7.0,False
06cd7ada5a,175.140.53.182,7.0,False
6b14fdcae5,93.248.242.208,4.0,False
8653b41355,137.210.195.148,10.0,False
9c4b7e1a56,116.158.144.86,4.0,True
9c4b7e1a56,184.162.222.194,5.0,True
7b2f846cac,178.128.149.240,6.0,True
f972a4f5ce,134.133.56.160,5.0,True
8d217f173c,69.146.110.12,9.0,False
cc3286427e,160.95.176.167,10.0,True
eed5b89a6d,69.12.68.109,6.0,True
4b67b36715,58.238.51.205,2.0,False
15639bcbe1,44.184.222.82,7.0,False
ea0c3cc71e,177.72.174.87,6.0,False
d0c098cf6c,107.101.6.92,1.0,True
20ea48dd3a,46.6.253.189,5.0,False
3a4b232011,198.90.11.227,5.0,True
d86f965c37,145.28.97.225,5.0,False
be834da61a,173.14.8.237,3.0,True
725ef66a96,118.164.151.145,5.0,False
c3e8c0d0fd,116.229.112.196,5.0,False
d85a0a2341,163.154.2.241,5.0,False
230fdd8a22,163.95.178.208,5.0,True
0f59c66a68,90.157.143.210,8.0,False
ae67dededb,154.24.193.85,5.0,True
d2f7644394,61.13.154.19,4.0,False
d2f7644394,147.235.115.7,6.0,False
20279d1764,67.53.236.200,14.0,True
e701a15884,70.24.229.37,4.0,False
2e8108f338,101.177.195.54,3.0,True
09a77aafda,112.193.9.51,8.0,False
2849f148eb,93.221.198.172,5.0,False
b3b3a7b598,195.121.185.126,5.0,False
76f1e75e2a,97.32.194.162,4.0,False
649226e383,92.161.4.25,4.0,True
bb77caae08,93.183.165.101,9.0,False
f08cab2ed4,85.213.107.158,6.0,False
86ec93acea,62.224.185.14,4.0,True
70e5c6f496,200.100.56.19,6.0,False
6504619d56,163.70.57.210,8.0,False
0857c9feaa,176.55.172.51,6.0,False
f56a167564,173.119.127.234,8.0,True
4f0966ccde,171.213.188.133,6.0,True
fd5dc67fe8,143.163.72.41,7.0,False
efcb2ef1c5,182.241.151.54,3.0,False
f6c41f4280,62.250.237.103,4.0,False
d8ea962587,73.108.190.107,5.0,False
303149272d,115.4.111.186,3.0,True
6112d432a4,61.224.85.149,6.0,True
a0f901d0cd,49.83.7.199,2.0,False
09b0ed9d0f,51.62.171.123,6.0,False
671b385aba,53.36.84.89,3.0,False
671b385aba,52.92.16.124,2.0,True
671b385aba,77.15.47.103,6.0,False
ca81cbad3b,194.204.89.131,11.0,False
77205f43d8,178.246.161.239,4.0,False
bc162a9a86,150.80.83.91,7.0,False
a5d420298f,87.211.87.86,3.0,False
77beb4965b,50.60.134.189,5.0,False
730dc7e6c0,188.244.229.69,5.0,False
3bc2fd91b2,154.90.20.107,7.0,False
f639ced0b4,131.86.30.101,6.0,False
9d32ae4160,81.28.62.51,6.0,True
24f6b79b8c,106.144.117.106,5.0,False
15391374cf,42.43.92.68,3.0,False
061d160e77,189.122.206.177,5.0,False
b5d78c6d73,74.101.109.123,7.0,True
33c866a0d9,136.191.188.110,5.0,True
dcf111cc6c,160.16.225.152,4.0,False
831d7d8f37,184.37.115.196,9.0,False
831d7d8f37,171.4.176.250,4.0,False
fa2e9da963,162.95.221.4,6.0,False
611cd745ca,116.61.120.77,4.0,False
8ec8f55508,124.74.39.154,7.0,False
1b79449c17,139.23.20.243,6.0,False
d099053191,99.13.215.147,6.0,False
2598789b37,64.189.114.153,4.0,False
8ed3510ad5,79.57.133.37,12.0,False
f9e96740ea,89.142.100.95,7.0,False
c81a9b8a99,192.116.173.245,3.0,True
ce04e808dc,42.220.42.44,7.0,False
b0a6d45ec6,125.5.58.200,7.0,True
01c824a51d,178.196.196.147,5.0,True
3f8f47a04b,99.4.42.232,6.0,True
40b441a6a3,106.126.148.30,13.0,True
80229e2db7,151.166.63.55,4.0,False
991ce56b92,94.84.31.183,7.0,False
22c7958266,161.122.53.122,9.0,False
db44c9a378,44.101.18.11,9.0,False
bfc70a3dba,184.150.89.179,13.0,False
3d92f375ad,94.38.223.214,6.0,False
6fd2585e45,138.72.220.73,9.0,False
5015ff337c,120.85.158.64,3.0,False
913e0fba7d,72.9.23.8,5.0,False
0245016171,44.34.128.172,8.0,False
62342b28fa,123.86.195.69,9.0,False
d4eae10f1c,59.4.87.188,4.0,False
80de2f6292,137.127.30.96,8.0,False
71717834f0,135.138.139.51,6.0,False
bac19db47e,126.75.231.26,6.0,False
770a96bbe3,199.50.147.45,1.0,False
3cd62afa64,40.156.89.195,7.0,True
788ef8b92a,82.187.158.6,9.0,False
fea4508428,53.105.75.118,7.0,False
f036d4aa10,122.248.153.40,6.0,False
aa413ba074,131.210.244.195,6.0,True
d933008f37,74.32.57.191,4.0,False
78163f03a7,110.65.52.14,2.0,False
541ea713bf,109.168.119.21,8.0,False
042376b509,171.29.161.89,4.0,False
cbf1ecc954,43.146.44.227,6.0,False
16baaf1336,131.7.134.155,5.0,False
4323dedfd0,131.23.120.253,6.0,False
b9acd39e2d,152.79.104.191,10.0,False
67916a50fa,71.245.75.212,3.0,False
4517736acd,152.29.108.1,11.0,False
c5f1bd84f8,173.108.230.9,4.0,False
c89ac80aa6,68.81.109.196,3.0,False
10ca862682,155.73.113.127,6.0,False
023b9edcdf,183.17.44.19,8.0,False
37e1d68019,200.66.78.172,5.0,False
3855038487,85.141.198.81,13.0,False
4690de50ae,179.1.174.53,8.0,False
39152377fa,106.30.93.107,7.0,False
508a72a605,50.171.151.196,2.0,False
bdf621071f,118.57.198.137,7.0,False
9553f8c3ca,159.97.171.121,10.0,True
28bf979da2,51.146.118.221,6.0,True
fa1a6f4b2d,83.232.117.238,5.0,False
79beba661b,128.229.1.184,13.0,False
cf11f28cd6,80.37.245.18,8.0,True
4cfe483de1,56.12.59.126,4.0,True
cdcdd5ace1,136.70.78.30,6.0,False
3dfc32df87,186.251.121.46,8.0,True
ae967cdcb9,155.143.108.51,6.0,False
151723fe10,87.201.153.95,10.0,True
20e7f31e77,165.223.234.43,3.0,False
d859db9132,128.165.152.251,5.0,False
98e133eb92,173.98.184.182,9.0,False
0f780783d4,134.201.249.242,5.0,True
6ac87ccf12,56.164.51.50,6.0,False
6f9e7a819e,183.155.222.28,5.0,False
5cf2472e5c,175.26.172.166,7.0,False
fafb9270c6,50.9.99.147,3.0,False
0a8f815b21,89.21.7.160,8.0,False
f1c46dcaee,195.71.207.84,4.0,False
2993fd1b59,64.8.14.114,7.0,True
4f5b7429a7,165.97.134.92,12.0,True
06fa766c01,168.122.127.222,5.0,False
0a8c180038,117.100.137.48,4.0,False
7ddad07ab3,138.45.57.159,3.0,False
7ddad07ab3,181.148.130.146,6.0,False
485d59079a,100.34.51.180,14.0,False
3bd41a5ce5,59.138.219.100,8.0,False
1939ff4055,92.89.35.91,5.0,True
213107855a,113.226.8.33,7.0,True
a48f0ce202,179.154.84.209,6.0,False
001261e788,81.116.60.67,5.0,False
60d77e3e41,98.62.77.55,6.0,True
cc20e62647,103.20.6.156,7.0,True
19bfa564b9,69.36.202.234,5.0,False
8eb8c14637,186.199.28.37,4.0,False
f561fa63a9,68.234.95.174,4.0,False
1c313137b6,135.119.85.215,9.0,False
605cf3c62c,88.208.46.31,2.0,False
6c211bd92f,51.87.4.215,1.0,False
c221eed7f6,70.119.111.211,6.0,True
ceb1cd03f9,199.205.81.97,5.0,False
0f2976fb73,108.38.166.197,7.0,False
b0cc21e4cc,162.51.88.38,8.0,False
d29a11b6a4,46.187.146.173,5.0,False
6aa7bcda61,53.109.189.132,14.0,False
517541312d,141.172.197.139,5.0,False
435c36abbe,129.67.111.85,4.0,False
b2df87c1fd,162.189.61.228,4.0,False
9450dc77e7,152.122.58.68,7.0,False
c945e38321,106.75.57.5,5.0,True
2f2f3f615c,151.32.43.43,5.0,False
9acbeeea95,170.55.165.104,8.0,False
747fc5aa3c,52.79.161.55,6.0,True
ef329c1017,151.62.46.232,2.0,True
67cb0ddd5c,112.220.132.75,7.0,False
b7b6e6c55e,167.20.6.233,7.0,True
368b7b7db1,145.82.80.117,4.0,False
601ab50c4e,107.248.63.135,4.0,False
44e3c3f050,183.199.139.7,5.0,False
c7dbf2aa87,77.148.237.207,7.0,False
9afbe16656,112.241.252.59,8.0,False
5bf8ddc7e1,142.83.63.190,5.0,True
20e4cc571e,176.209.165.137,6.0,False
dcb0b00b72,140.179.231.167,6.0,True
513187cfc8,88.240.250.38,8.0,False
8a3b7bae73,175.66.16.49,2.0,True
5b84cafde8,95.27.195.253,13.0,False
5b84cafde8,84.145.246.154,9.0,False
7352851bdc,197.128.225.27,8.0,False
7a70d7020f,109.23.61.17,7.0,False
7dd6996464,107.11.143.6,8.0,False
42bcaf6cf1,115.114.107.251,1.0,False
8e707b4693,173.141.112.76,6.0,False
ee3cb254e8,44.86.75.3,5.0,False
f3086d8c5a,151.187.95.63,12.0,False
0ed406c2c0,166.31.54.56,7.0,False
daf1d565cd,50.185.170.252,4.0,False
cce023049a,139.178.29.59,6.0,False
0690a00ae6,91.42.2.12,6.0,False
e27d87da89,65.20.38.164,5.0,False
ad5b63fc6a,47.245.99.155,5.0,False
ad5b63fc6a,113.53.16.109,5.0,True
ad5b63fc6a,129.158.88.97,4.0,False
0722110db0,90.111.93.203,5.0,True
ffb2ce8049,131.213.160.15,8.0,False
d244142933,101.58.220.91,8.0,False
08e7756aa2,186.116.65.151,6.0,False
32b13944dd,85.179.245.226,6.0,False
8ae1423963,171.33.151.107,7.0,False
424081d031,42.170.215.79,9.0,False
25d1cff27d,111.253.42.199,5.0,False
a93f29da51,41.214.173.93,5.0,False
a1aa1cd837,101.201.213.2,3.0,False
2b6bfad471,176.27.82.100,6.0,False
23887b6090,168.175.71.209,6.0,False
428ea01c5e,90.171.142.39,4.0,False
2c422e4baf,193.16.220.203,2.0,False
847fdab15b,137.228.213.188,3.0,True
c406ded1c4,108.21.82.202,7.0,False
e32d5f03c5,153.29.64.186,9.0,False
e73746637c,157.105.77.117,4.0,False
d9962962b8,78.243.239.244,9.0,False
6c9ea55fdc,182.84.170.132,6.0,True
366367d4a4,152.226.23.122,2.0,False
dd645869cb,132.152.83.110,5.0,False
e935a5d00d,99.16.208.89,7.0,False
063e2842a4,163.26.125.193,8.0,True
d57578723b,101.105.167.82,5.0,True
751bec5844,135.52.116.19,7.0,False
75c3ea4fe8,125.135.72.201,9.0,True
18dcfc1ae0,96.107.137.147,4.0,False
40a3227f12,163.118.206.70,5.0,False
2e4d29df6c,119.133.38.68,11.0,False
e325eebbef,55.228.249.250,6.0,False
4d8bd767bb,171.179.232.225,5.0,True
7894ce5291,92.142.25.65,4.0,True
c68538504f,63.38.148.115,1.0,True
1829f80da2,80.59.113.233,11.0,False
06a43db110,77.253.29.226,5.0,True
4ab622945f,53.214.147.77,11.0,True
80803fe668,162.238.233.80,4.0,False
1358cd0f90,145.206.20.213,6.0,False
651a8a671c,67.219.2.142,4.0,False
aa5ce91078,121.209.63.107,10.0,False
2f455ab7a1,195.237.202.186,5.0,True
8dc90d217c,66.30.112.238,9.0,True
169b800dde,196.218.126.52,9.0,False
752e2605d6,118.254.107.215,3.0,True
752e2605d6,175.92.225.55,9.0,False
9ffe0aaa8b,53.245.82.72,2.0,False
0526beb3ad,91.133.253.25,3.0,False
4f5239fdd6,59.33.247.74,1.0,False
2cc6d0919f,109.192.82.125,9.0,True
cdfdb68042,64.22.43.186,7.0,False
b81bd2fb99,79.137.40.43,7.0,False
130bc6a763,149.19.106.226,11.0,False
f555103a3d,193.234.177.45,6.0,False
abe9900db1,153.19.163.214,8.0,False
18a9a13f01,158.10.195.201,4.0,False
8a096c74f5,56.227.88.234,3.0,False
0d7a540697,72.116.111.179,13.0,True
32ded154e8,144.115.113.191,6.0,True
d6a4d93da2,143.79.137.227,5.0,False
2e19466dc7,152.142.125.148,6.0,True
dd4b7194e5,52.253.50.41,6.0,False
698cad2782,118.14.114.5,7.0,False
29f0dd49ce,137.11.198.69,12.0,False
60aa3b924a,138.102.29.207,6.0,False
b1872d8ea2,41.3.131.49,11.0,True
a4baa3251a,197.27.157.69,5.0,True
0e506c0613,187.176.9.115,3.0,False
2adc18b29a,97.248.210.62,6.0,False
d8ae81d99e,159.64.88.173,6.0,False
c66dce0ec8,128.235.151.226,7.0,False
1f6fcb9b9d,153.193.221.240,6.0,True
befcf143ee,56.189.224.164,9.0,False
d739cb66aa,50.185.71.28,13.0,False
f27c4d4880,119.203.106.192,2.0,True
2cd2f0e04b,89.57.77.1,9.0,False
35add71609,89.130.12.143,5.0,True
6398ca62d2,161.230.206.225,3.0,False
840a334158,78.66.28.233,5.0,False
0db4bac01c,164.198.55.67,6.0,True
d8e2dab4bd,44.37.54.90,5.0,False
b8e4146358,177.126.23.43,8.0,True
69e094b946,98.10.141.183,4.0,False
e4bbcb7f57,93.197.33.106,3.0,False
274a743f5e,111.112.211.226,2.0,False
1c1eb06317,134.52.176.254,5.0,False
7303550d1f,72.29.134.102,4.0,True
12a43f0dd1,63.240.185.76,6.0,False
920fc4ad98,194.96.112.129,1.0,True
dbfdde7360,167.98.166.151,3.0,False
8963ceddc2,93.211.144.123,5.0,True
4d6238f18a,65.225.131.194,6.0,True
ddf93e8180,142.183.172.141,14.0,False
2051f5399d,42.113.38.89,3.0,False
4d76395c94,139.81.207.115,7.0,False
006f38d041,128.188.5.233,6.0,True
ad47820b3a,120.118.59.51,3.0,True
ded7bf7651,138.23.97.35,8.0,False
3c93f596f4,111.71.120.194,5.0,False
66a3b1de19,100.155.213.134,7.0,False
1fe334af07,55.213.135.7,9.0,False
10a37f36af,93.231.42.237,5.0,False
ea0b68e7b9,117.219.59.248,7.0,True
56811a7f37,151.177.126.246,3.0,False
56811a7f37,48.47.241.167,7.0,True
94d205a93d,144.226.17.63,5.0,True
083fdd442a,197.185.244.57,6.0,False
6a5734d448,77.243.252.48,5.0,False
67a54f348a,138.222.4.15,5.0,False
71edebe908,56.113.84.63,7.0,False
a2d53a8ef3,166.14.78.218,6.0,True
e8fce90bcc,94.31.65.245,3.0,False
dc6978d2d1,174.93.92.95,7.0,True
de5334ba82,152.157.36.198,5.0,True
41b1d51c9e,51.149.144.38,5.0,True
58120aca5d,134.141.183.192,5.0,False
21220c76a3,133.117.187.118,5.0,False
8e36fa9aeb,189.194.119.149,3.0,False
3997d2ef4a,65.229.193.18,7.0,True
dc9f6e9c97,108.109.47.235,7.0,False
229b9eb2b1,186.149.237.232,8.0,False
53b17d3a5a,198.173.142.103,5.0,False
7838de1d1c,96.247.35.215,3.0,False
8c1fab5b85,118.92.143.195,5.0,False
d20e1606bb,180.198.95.32,4.0,False
ae2293f372,51.251.217.234,6.0,False
65a088d86c,108.174.10.199,7.0,True
cad91a01c4,178.148.164.52,3.0,False
31883534d8,131.99.136.54,11.0,True
5488f74ef6,74.64.34.63,12.0,False
f25f932dee,198.215.61.115,3.0,False
a98c5a6726,43.169.165.180,8.0,False
1f3d719f36,151.34.168.199,9.0,False
294a2e0564,114.247.110.21,5.0,False
d022d5f11b,85.59.140.216,5.0,False
d022d5f11b,50.83.190.128,7.0,False
06bdc2ea73,96.159.235.121,6.0,False
c32325ba08,179.62.164.243,5.0,True
f5cd80a452,136.151.93.150,5.0,False
20e659a6ea,170.113.62.153,8.0,False
3eefbda02d,81.247.61.194,4.0,True
2ebd5e7a20,148.6.116.164,7.0,False
568b8c2110,91.38.192.91,6.0,False
093e640925,116.52.189.213,6.0,False
71a31db7a3,137.47.235.240,9.0,False
9ed7ccd67a,157.112.140.48,7.0,False
2a4491f6c1,143.7.210.36,12.0,False
d2f54b079b,53.183.195.222,3.0,False
5d5a39cacb,132.79.236.127,5.0,False
2060a28dd2,140.184.197.4,4.0,True
38630e4b04,92.79.136.194,3.0,False
1510945c44,87.56.172.205,3.0,True
a5fbdd4b6f,53.144.13.51,3.0,True
9ad0be18a6,87.70.140.210,3.0,False
0219b98718,164.176.4.253,6.0,True
8a89cdd11a,46.227.59.76,8.0,True
91879356e8,58.75.200.73,4.0,False
cb889db208,74.195.10.38,4.0,False
27d1d879f4,135.83.180.56,8.0,True
78a8dff285,47.154.165.218,10.0,False
2b7157df8e,196.2.82.68,5.0,True
7819e3cda5,198.97.50.100,5.0,True
b3aeb62747,111.137.164.238,4.0,False
8904cca08a,79.117.129.116,8.0,False
c2d0401249,150.88.215.206,4.0,False
8474281178,81.185.135.197,14.0,False
14bd4915a5,129.86.121.65,11.0,False
43cd2820a8,110.84.200.14,4.0,False
5799f7d3a0,166.158.211.159,2.0,False
d5dd74172e,106.238.193.177,5.0,False
b6799b8674,195.18.155.229,5.0,False
a31c35084b,144.22.63.197,7.0,False
6b68486964,136.227.218.16,8.0,True
6b68486964,59.180.240.32,5.0,False
e2b4e30c74,130.143.128.178,5.0,False
62fab45f90,92.27.244.41,6.0,True
e5c9e2adc7,163.160.113.184,5.0,True
6d87c6db4e,167.45.48.108,5.0,False
0cc9f5c2c2,160.61.132.81,5.0,False
6f5b7fff77,123.95.118.236,7.0,False
5eb67ba780,91.29.170.88,7.0,False
0522fbc33d,61.85.224.35,6.0,False
2eba74b7ae,149.218.71.78,6.0,False
c7d07d9ed8,144.54.52.25,6.0,True
8ab7fe04a5,89.144.143.125,7.0,False
4589ef002b,99.187.22.192,4.0,False
4f0db64908,135.213.123.59,6.0,False
54bb01305b,109.203.97.4,2.0,False
ee61a09583,80.168.20.74,4.0,False
ee61a09583,163.134.80.53,4.0,False
c284eca08d,99.155.34.133,3.0,True
acaf8c6de0,177.218.57.175,8.0,True
d9034c781b,85.219.114.41,8.0,False
2c80baa616,146.44.196.177,8.0,False
185d72a760,40.169.8.230,5.0,False
2166305f8f,87.21.153.164,2.0,True
843df3ff85,126.4.74.119,5.0,False
945a0aed03,62.136.19.180,6.0,False
7b529f1c9e,161.42.51.81,10.0,True
74ec3ea0c6,199.209.156.5,8.0,False
8c4df073d7,150.232.21.249,6.0,False
5f4cfb9ebe,74.59.56.141,12.0,True
58df43b883,141.131.170.13,9.0,True
b0f0c926fd,64.22.115.142,7.0,False
1c90d1de28,169.181.116.204,7.0,False
5ed1e3ad8e,182.51.29.64,5.0,False
4ee1bdaa3c,186.2.161.63,7.0,True
e3acbfc5a7,164.244.48.224,8.0,False
8b6363dc09,118.78.65.153,3.0,False
a53391d050,188.34.239.70,3.0,False
dd58daf64e,137.36.39.61,8.0,False
c0faed9aa4,198.253.164.67,6.0,False
225d99a14f,195.108.60.159,10.0,False
f890d570f8,120.176.43.48,4.0,False
7b63404e71,85.158.188.12,8.0,False
d58636efee,76.1.184.41,6.0,True
f9714a7817,163.103.86.80,8.0,True
a422265845,141.133.58.22,7.0,False
c2cba15c1f,135.17.213.232,10.0,False
c2cba15c1f,72.233.249.229,5.0,False
7a2785317e,179.252.223.127,2.0,False
1b1fd0e829,79.171.11.158,5.0,False
20b98ffc69,84.36.103.236,6.0,False
717ac3d735,169.196.152.234,4.0,False
24cb23f49e,116.124.200.230,8.0,False
6b9331db0c,59.174.2.194,3.0,False
8c59488416,132.212.158.69,7.0,False
e594949aa3,78.140.182.13,5.0,False
5762cb2fee,181.118.33.112,5.0,True
d463b26206,79.214.199.123,1.0,True
b93e90a173,153.124.135.95,5.0,False
174c312832,188.124.26.161,5.0,False
48f6ff9fad,67.49.223.243,6.0,False
22adefaa98,164.211.140.76,4.0,True
1d5565c90f,176.219.141.82,1.0,False
b7a2b24fe6,109.135.181.215,9.0,False
606bb60ba6,88.57.49.103,5.0,False
3c61a92e48,54.137.251.97,8.0,True
f21d80fa7f,130.19.60.250,7.0,True
f21d80fa7f,123.239.250.88,5.0,False
84a36270b5,167.97.10.33,5.0,True
1753122c6d,81.136.37.199,7.0,False
7712a380e0,98.2.170.92,7.0,False
e0760dffae,60.111.52.12,5.0,False
395e600ee3,145.89.132.137,10.0,False
1a10c41969,145.1.192.52,3.0,False
76c9372e1d,163.92.106.119,5.0,False
c192ef0236,152.105.234.44,4.0,False
302257c0a3,52.149.54.79,8.0,False
8625757644,99.97.192.153,5.0,False
8c82252a97,140.196.33.51,8.0,True
ebf4464b63,194.83.185.246,9.0,False
04abc7e5b2,165.208.248.188,11.0,True
be302a8c44,84.215.31.85,4.0,True
a9be48a659,141.231.42.155,10.0,False
796c0c4d7f,124.223.39.83,6.0,False
7651aefef1,88.253.181.199,12.0,False
f536e07064,55.46.216.84,1.0,True
1fe0aff625,46.17.62.178,6.0,False
0212c84314,181.174.40.173,1.0,True
9f79187df5,84.100.194.60,6.0,False
1e4d8d6a41,79.197.47.80,8.0,False
2dd7e7a64f,86.229.43.161,7.0,True
de2b1f3d1c,66.124.195.141,3.0,False
c783333ebf,64.67.1.161,7.0,False
3b27cb24a9,133.69.24.106,4.0,False
aca1aa955d,90.26.120.32,4.0,False
713380564a,125.185.127.6,3.0,False
fcf998a20d,85.128.15.88,7.0,False
5ef6ddf7fd,143.28.21.49,5.0,True
6e7d25642c,92.236.116.195,5.0,True
bafc620d12,148.128.249.168,3.0,False
9837849996,113.11.3.253,6.0,True
e216c4f251,96.65.162.124,3.0,False
2ee29d2099,40.129.231.144,13.0,False
e8942938d9,111.130.242.70,5.0,False
881a04738c,51.245.48.244,3.0,False
3889490e91,82.235.132.7,3.0,False
ebfc3d7a7f,162.219.77.60,10.0,False
0f8bed0119,79.230.209.40,5.0,True
3d80a0d4d4,133.121.102.197,8.0,False
95725a84a6,128.103.57.30,6.0,False
76601ff3e1,132.75.227.187,12.0,False
8f6328bb4b,116.71.195.211,10.0,False
8b587e0693,112.150.33.58,5.0,False
0a5d02ba53,78.234.235.172,6.0,False
6bf4365830,182.5.214.51,4.0,False
8799bfc875,153.204.99.229,5.0,False
894781bfa8,96.217.232.224,3.0,False
ff121b1a4e,190.222.132.197,7.0,False
35e9463d56,58.77.71.209,4.0,True
35e9463d56,58.122.242.187,6.0,False
dce4586485,199.239.114.39,7.0,True
3764540af5,149.37.136.236,10.0,False
b400798fe9,139.168.164.214,5.0,False
32a783a3e6,68.208.245.241,7.0,True
4cb58c3cb8,173.243.173.118,7.0,True
2f71fdb456,165.225.243.197,5.0,True
621453e263,110.45.111.208,5.0,False
14df146673,117.221.238.170,6.0,False
489ab0a115,153.70.134.218,12.0,False
9f72a34ea6,180.38.53.186,7.0,False
d574d31413,99.73.103.30,7.0,False
210354f1e6,178.14.33.172,9.0,False
eaad9b6c5a,92.141.177.87,5.0,False
947fa59ea2,122.167.88.226,7.0,False
f9fe42b1dd,122.222.4.248,6.0,False
6bda323477,119.160.175.84,10.0,False
91674b4603,190.201.144.185,4.0,False
8402c8c703,52.94.253.18,8.0,False
7a8bd9b56b,130.14.96.17,6.0,True
8a1c4a7a9a,148.83.104.154,3.0,False
2c89ab6a19,188.235.97.116,9.0,False
33819ced3d,159.119.144.105,6.0,False
7dfd46b1a7,193.134.18.81,7.0,False
9baa9752d8,160.151.125.129,9.0,True
d6c83dc70e,184.16.49.67,4.0,True
5c5dbea6f8,168.224.241.189,6.0,False
bbab8015b4,89.90.169.208,6.0,True
76a64ba082,164.107.74.85,5.0,False
1819da2166,91.142.83.96,8.0,False
909a2995ba,96.90.23.130,9.0,False
a0978d00a8,151.146.48.180,2.0,False
ea0c1e31ba,140.46.29.125,2.0,False
a5ceb3e6e4,107.48.78.1,5.0,False
2eaf0f3e16,71.27.174.20,4.0,False
d61a8a4843,70.133.17.10,5.0,False
31fd0901f9,110.202.198.146,5.0,False
cd303209d5,92.18.131.139,7.0,False
7a50de9740,142.171.148.163,4.0,True
9608b3fdb5,72.254.90.71,9.0,False
50aa913093,122.70.35.27,4.0,True
991c38cdab,105.235.250.233,6.0,False
33812b69d1,152.137.14.83,6.0,False
f0905bcfb0,109.113.23.93,3.0,False
10d1c70983,194.32.242.246,5.0,True
a1e163c6d2,163.193.246.136,7.0,False
554953dc8c,158.153.249.30,6.0,False
9f263a5abf,142.122.20.21,5.0,False
9162cde1d7,133.135.154.226,6.0,False
588f77a87c,151.50.234.71,5.0,False
efa6105697,194.247.156.162,7.0,False
c1032e07c1,73.26.42.128,5.0,False
71a50fa689,124.72.201.219,6.0,False
63e4b54027,135.127.184.192,3.0,True
e5fb878aee,71.226.238.174,4.0,False
8d3ff2463c,77.99.35.54,8.0,False
ace0733e1c,82.116.10.151,6.0,True
d35f6c48d9,107.22.124.238,7.0,True
a65aaf26de,187.141.222.97,5.0,True
9806f0ee7c,183.19.120.244,6.0,False
01b664e574,69.247.54.253,5.0,True
7eb7735572,91.24.180.188,5.0,False
19c15652db,110.85.185.144,9.0,False
f77e1992c4,101.128.111.145,6.0,False
4a9bc6939c,111.39.64.5,9.0,False
bd49634b75,87.234.65.254,3.0,False
ad6567bf32,129.220.131.129,7.0,False
c4d204e412,53.206.195.187,11.0,False
d2c17f574f,197.58.54.17,5.0,True
1cfadfb560,136.212.239.62,6.0,True
beffe7bf14,184.146.213.124,6.0,False
c9b87c39bc,75.113.46.254,7.0,False
5d6782c3fe,106.93.30.142,9.0,False
44b19b7e59,149.155.249.139,5.0,False
fc616a9de6,88.23.30.235,5.0,False
d847780008,146.136.232.232,7.0,False
96901d0342,194.247.213.221,6.0,False
f96b5f25d8,44.1.157.160,7.0,False
31620557cb,170.142.133.129,5.0,False
88cd0cc2af,194.93.9.122,5.0,False
6024d3fca5,80.112.25.73,4.0,False
66d6aa7ee9,113.77.52.75,5.0,False
914a44c457,55.8.105.244,10.0,False
914a44c457,51.96.181.116,12.0,False
180e551cdd,140.31.46.70,5.0,True
a063ced0f4,166.1.157.103,3.0,False
b769a477f7,42.108.214.20,6.0,False
f43cacca34,79.247.219.186,10.0,False
359d9b2b93,64.27.219.70,4.0,False
a6d837ea49,155.148.219.21,6.0,True
0ed803fd59,59.189.155.93,4.0,False
ac26cc2a07,60.7.11.160,9.0,False
876debc5f3,67.79.108.129,12.0,True
21782d07f8,71.159.137.69,6.0,False
061ab24c24,116.125.145.149,9.0,False
a7ca8098e0,83.203.206.28,3.0,True
31aacbe261,156.67.10.6,6.0,False
